feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
semibin_SRR5930502.51	response	R	-0.477729996962795	0.283970604997263	453	212	0.0932000196997372	0.692027809315213
semibin_SRR5930533.9	response	R	0.285702371829865	0.232556933188162	453	138	0.219891302138177	0.692027809315213
semibin_ERR6281504.148	response	R	0.610166654776468	0.258547291451108	453	142	0.0187039076447226	0.692027809315213
semibin_ERR6279672.24	response	R	-0.344566550951331	0.193553952934128	453	80	0.0757149050428882	0.692027809315213
maxbin_SRR16554665.003	response	R	0.283073617240584	0.223984160876166	453	120	0.206952080602359	0.692027809315213
metabat_ERR6279614.12_sub	response	R	0.555151936383827	0.258515374835525	453	127	0.0322926582073014	0.692027809315213
semibin_ERR6232382.49_sub	response	R	0.461975175116546	0.2047652040153	453	131	0.0245447558454868	0.692027809315213
semibin_ERR6279675.47	response	R	0.456483356773725	0.237769355346619	453	176	0.055512342108355	0.692027809315213
metabat_ERR6232687.8_sub	response	R	0.433408278231706	0.245322681957042	453	166	0.077963571704771	0.692027809315213
metabat_SRR25825493.27	response	R	0.452168872496114	0.241694691611179	453	168	0.0620225918651992	0.692027809315213
maxbin_ERR6281499.002	response	R	0.539074973469185	0.2150052649546	453	112	0.0125199362974494	0.692027809315213
semibin_SRR11413691.62	response	R	0.410782983226764	0.239019002088281	453	71	0.0863702147050394	0.692027809315213
semibin_SRR6000945.4	response	R	-0.255277455023713	0.209792465615515	453	152	0.224316131218032	0.692027809315213
metabat_SRR5930494.64	response	R	0.37630849195112	0.236335588337008	453	164	0.112032714789727	0.692027809315213
maxbin_SRR11413649.010	response	R	-0.415535614650874	0.198940868785761	453	88	0.0372913155440594	0.692027809315213
maxbin_SRR13068842.057_sub	response	R	-0.401195350423192	0.180707347539104	453	79	0.0269057638286883	0.692027809315213
metabat_SRR20881978.24	response	R	-0.343318576423559	0.242676405501085	453	147	0.157844352680177	0.692027809315213
semibin_SRR5930502.48	response	R	-0.355857113521356	0.229157030150554	453	165	0.121153641853305	0.692027809315213
semibin_SRR16554630.20	response	R	-0.321219771361347	0.219684636634749	453	186	0.144388131284269	0.692027809315213
metabat_SRR6000877.7	response	R	-0.308288579384384	0.216275722113636	453	185	0.154723230207749	0.692027809315213
semibin_SRR13022308.4	response	R	-0.215483810866152	0.17350946004472	453	98	0.214918344181358	0.692027809315213
semibin_ERR2162217.22	response	R	-0.32924291437999	0.201205018083069	453	95	0.102464339844494	0.692027809315213
metabat_SRR6000874.30	response	R	-0.337089863655197	0.149750513655325	453	60	0.0248662160131543	0.692027809315213
metabat_SRR16554713.13	response	R	-0.261231178809315	0.210895792893606	453	163	0.21611338343931	0.692027809315213
semibin_SRR16168913.44_sub	response	R	-0.242392095751575	0.18671347639333	453	91	0.194884942374281	0.692027809315213
semibin_SRR6000900.32	response	R	-0.707790030584268	0.236089443530407	453	211	0.00286830532722493	0.692027809315213
maxbin_SRR16554755.007_sub	response	R	-0.246510376907531	0.152797127802584	453	94	0.107379350565551	0.692027809315213
maxbin_SRR16554728.024	response	R	-0.418608270712332	0.184387125762698	453	74	0.0236637429408556	0.692027809315213
semibin_SRR25825514.3_sub	response	R	-0.291275477637434	0.182649195956559	453	130	0.111477451335085	0.692027809315213
maxbin_SRR16554759.001	response	R	-0.345841486035852	0.18064934608335	453	86	0.0561969972666647	0.692027809315213
metabat_ERR6279651.8	response	R	-0.239981382071361	0.148475953372055	453	52	0.106729337378393	0.692027809315213
semibin_SRR16168903.11	response	R	-0.235623804565237	0.144153734778996	453	78	0.102849820491081	0.692027809315213
semibin_SRR25825508.4_sub	response	R	-0.204665498590612	0.151715912135273	453	62	0.178012521448174	0.692027809315213
semibin_ERR6267712.45	response	R	0.325722918013232	0.19148381779904	453	128	0.0896251774669789	0.692027809315213
maxbin_SRR16554647.003	response	R	-0.164980648071163	0.117533994592925	453	50	0.16110177232908	0.692027809315213
maxbin_SRR25825521.012_sub	response	R	0.273151050899267	0.142041368776643	453	102	0.0551045184015551	0.692027809315213
metabat_SRR23364233.36	response	R	0.221097138115306	0.165749202846214	453	116	0.182902600403596	0.692027809315213
semibin_SRR25825499.11	response	R	0.221070050941294	0.138049345718884	453	145	0.109999688815753	0.692027809315213
maxbin_SRR5930508.026	response	R	0.209142088732827	0.161830277210234	453	110	0.196897420912661	0.692027809315213
semibin_ERR6279671.24	response	R	0.231776382643937	0.129631224759622	453	141	0.0744601065725177	0.692027809315213
metabat_ERR6279652.5	response	R	0.196829056012502	0.103872994652645	453	133	0.0587520488921022	0.692027809315213
semibin_ERR6243877.10	response	R	0.20618070943959	0.138380194589463	453	136	0.136941977538173	0.692027809315213
metabat_SRR16168941.17	response	R	0.1373721174231	0.112295139638381	453	130	0.221857516160227	0.692027809315213
semibin_SRR16168929.15_sub	response	R	0.236665524429834	0.131985079983674	453	137	0.0736307046040956	0.692027809315213
maxbin_SRR23364240.011	response	R	0.206429733403407	0.117086669283192	453	133	0.0785768815057897	0.692027809315213
metabat_ERR6235716.8_sub	response	R	0.194719260330509	0.10940813675002	453	134	0.0757975325830203	0.692027809315213
metabat_ERR6279615.15	response	R	0.189558334580389	0.115093057439271	453	132	0.100262330697542	0.692027809315213
metabat_SRR16554713.7	response	R	0.204169882452968	0.167601245801614	453	107	0.223789891065518	0.692027809315213
semibin_SRR13068836.17_sub	response	R	0.183572507542492	0.133449421364923	453	139	0.16963716244026	0.692027809315213
semibin_SRR20881980.15_sub	response	R	-0.242349546883338	0.170404425279181	453	143	0.155662721799004	0.692027809315213
semibin_ERR6279661.5	response	R	0.202246279709106	0.140511308365559	453	141	0.150750185987671	0.692027809315213
maxbin_SRR5930521.014	response	R	0.19116103683078	0.129442265387128	453	132	0.140433617027693	0.692027809315213
metabat_SRR13022372.10_sub	response	R	0.277470147617398	0.168451070088483	453	121	0.100217569255554	0.692027809315213
semibin_SRR20881981.34	response	R	0.203810868460545	0.138593729787817	453	139	0.142114371937408	0.692027809315213
semibin_ERR6279655.40	response	R	0.213020300196057	0.133411508364402	453	134	0.111037342793495	0.692027809315213
semibin_SRR11413688.2	response	R	0.149828898858932	0.118374342051252	453	130	0.206273933336786	0.692027809315213
semibin_ERR6273965.5	response	R	0.169535540883069	0.139128148508196	453	128	0.223656742712067	0.692027809315213
maxbin_SRR13068818.010	response	R	0.242722543464812	0.140357663517751	453	97	0.0844379722579724	0.692027809315213
metabat_SRR23364184.15	response	R	0.162296149128601	0.127429585352916	453	126	0.20346344358898	0.692027809315213
maxbin_ERR12405958.009_sub	response	R	0.195632616791589	0.143650454178531	453	65	0.173923545217746	0.692027809315213
semibin_SRR16168913.31	response	R	0.181759598231458	0.108893606526794	453	127	0.0957898566737517	0.692027809315213
semibin_ERR6232458.16	response	R	0.238394831826503	0.154720587285084	453	125	0.124069571299978	0.692027809315213
semibin_SRR5930519.26	response	R	0.173767900230771	0.13720433351581	453	126	0.205998957602629	0.692027809315213
semibin_SRR11413688.65_sub	response	R	0.248711257636124	0.164063381679156	453	49	0.130234106489423	0.692027809315213
semibin_SRR5930536.88	response	R	0.206127767275236	0.155227828332062	453	97	0.184881313996645	0.692027809315213
maxbin_ERR12406009.001	response	R	0.186264446482668	0.0974606151795187	453	52	0.0566185325480212	0.692027809315213
semibin_SRR13068830.5	response	R	0.158661743579528	0.129429190387899	453	127	0.220899349736499	0.692027809315213
semibin_SRR11413606.8	response	R	0.154782927384648	0.127237058679431	453	111	0.224441077729121	0.692027809315213
semibin_SRR13068817.76	response	R	0.174890300077824	0.135190746259843	453	53	0.196446996174736	0.692027809315213
metabat_SRR6000874.13_sub	response	R	-0.219974063288833	0.170491691849484	453	80	0.197635059872026	0.692027809315213
semibin_SRR23364193.36	response	R	0.203241862438776	0.149082850693287	453	115	0.173479185447113	0.692027809315213
metabat_SRR13068853.24	response	R	0.211810555216322	0.145128159209444	453	106	0.145137183202143	0.692027809315213
semibin_ERR6279669.74	response	R	0.420114727921138	0.179006689223833	453	114	0.0193635252195621	0.692027809315213
metabat_SRR13068851.17	response	R	0.176208278843653	0.132095132717548	453	48	0.182894248113132	0.692027809315213
metabat_ERR6279627.10	response	R	0.193808981321265	0.136350373371904	453	74	0.155892132782312	0.692027809315213
metabat_SRR16168896.4	response	R	-0.252129361560895	0.158404098753083	453	71	0.112156229925426	0.692027809315213
maxbin_SRR11413646.009	response	R	0.136719624150924	0.108538802474036	453	47	0.208451969557812	0.692027809315213
metabat_SRR13068832.4	response	R	0.181794400577971	0.12562971546822	453	98	0.148579198689785	0.692027809315213
semibin_SRR20881980.56	response	R	0.16096256895716	0.126337557951534	453	94	0.203301009759225	0.692027809315213
maxbin_ERR6282070.040_sub	response	R	0.224633126922645	0.134821836228623	453	68	0.0963794152387522	0.692027809315213
semibin_ERR6233693.7	response	R	0.195832725938919	0.13492391069831	453	91	0.147361447982902	0.692027809315213
semibin_SRR16168945.59_sub	response	R	0.166496994988068	0.131069726784224	453	90	0.204641136171411	0.692027809315213
metabat_SRR16554687.19	response	R	0.171635270169932	0.128031213162207	453	65	0.180734899056774	0.692027809315213
metabat_SRR5930527.86	response	R	0.154311071644168	0.125278394933641	453	55	0.218687804128355	0.692027809315213
metabat_ERR6275676.3	response	R	0.181308099114408	0.121026869504449	453	46	0.134811711003878	0.692027809315213
metabat_SRR13068838.21	response	R	-0.226486823860491	0.177925486344767	453	80	0.203698439865723	0.692027809315213
metabat_SRR16168975.22	response	R	0.131128526157806	0.0903651583158498	453	71	0.147456354942085	0.692027809315213
semibin_ERR6279673.25_sub	response	R	-0.190984605387528	0.113815271582897	453	67	0.0940374075116509	0.692027809315213
metabat_ERR12405926.24	response	R	-0.191613380369906	0.111368799924693	453	66	0.0860247602657793	0.692027809315213
metabat_SRR13068829.36	response	R	-0.157479571725467	0.118270379108704	453	54	0.183690077850598	0.692027809315213
semibin_SRR11413607.11	response	R	-0.198610655533205	0.115841919247393	453	59	0.0871266996111604	0.692027809315213
metabat_ERR12406012.5	response	R	0.12870575338645	0.0927715910352318	453	61	0.166028355601366	0.692027809315213
semibin_SRR23364199.26	response	R	-0.236680457371267	0.109519430422998	453	59	0.0312164069964789	0.692027809315213
semibin_SRR11413613.11	response	R	-0.196327451852083	0.104077241354411	453	55	0.0598901851280592	0.692027809315213
maxbin_SRR23364183.002	response	R	0.226761050541899	0.144306025556204	453	52	0.116795189840494	0.692027809315213
